PartID,PartName,Price,PartListKey,Quantity,ModelName
"950046-009
REPLACED BY: 103395-001","NUT, HEX, NYLON INSERT, STL, M10",$0.33,,1,xR6000 Standard Base (model 86) (Discontinued)
102533-001,"STAND-OFF, BOARD, 4.8MM",$0.25,,4,xR6000 Standard Base (model 86) (Discontinued)
101823-001,"ASSEMBLY, BATTERY WITH PIN",$57.00,,1,xR6000 Standard Base (model 86) (Discontinued)
100873-001,"SCREW, M5 X 0.8 X 8, TRUSS HEAD, TYPE II CROSS RECESSED, BZ",$0.25,,1,xR6000 Standard Base (model 86) (Discontinued)
103253-001,"PLUG, FOOT REST",$0.50,,2,xR6000 Standard Base (model 86) (Discontinued)
103193-001,"COVER, BRAKE PCB",$6.50,,1,xR6000 Standard Base (model 86) (Discontinued)
103282-001,"CABLE ASSEMBLY, BATTERY TO MAST",$5.50,,1,xR6000 Standard Base (model 86) (Discontinued)
103088-001,"CIRCUIT BOARD ASSEMBLY, BRAKE CONTROL BOARD, SAFETY CERT",$123.00,,1,xR6000 Standard Base (model 86) (Discontinued)
103297-001,"CABLE ASSEMBLY, BRAKE GENERATOR POWER",$1.75,,1,xR6000 Standard Base (model 86) (Discontinued)
103298-001,"CABLE ASSEMBLY, BRAKE GENERATOR INDUCTOR",$1.25,,1,xR6000 Standard Base (model 86) (Discontinued)
102892-001,"STAND-OFF, CABLE, 14 DIA",$0.25,,3,xR6000 Standard Base (model 86) (Discontinued)
103533-001,"INSULATOR, J-HOOK BOLT",$1.50,,1,xR6000 Standard Base (model 86) (Discontinued)
103428-001,"INSULATOR, BRAKE BASE",$1.50,,2,xR6000 Standard Base (model 86) (Discontinued)
103534-001,"INSULATOR, BRAKE BOLT",$0.75,,4,xR6000 Standard Base (model 86) (Discontinued)
950042-007,"B18.22M, WASHER, PLAIN, STL, M6",$0.25,,0,xR6000 Standard Base (model 86) (Discontinued)
100717-001,"WASHER, 10 X 23 X 2, STEEL, CZ",$0.03,,0,xR6000 Standard Base (model 86) (Discontinued)
101920-001,"WASHER, WAVE, 16.7 X 22.5 X .3",$0.25,,2,xR6000 Standard Base (model 86) (Discontinued)
103307-001,"ASSEMBLY KIT, BASE HARDWARE, xR6000",$21.00,,1,xR6000 Standard Base (model 86) (Discontinued)
950006-010,"B18.3.1M, M6 X 1.0 X 25.0L SHCS, BLACK ZINC, STL",$0.16,"#3-ASSEMBLY, DRIVE PULLEY",4,xR6000 Standard Base (model 86) (Discontinued)
950046-007,"NUT, HEX, NYLON INSERT, STL, M6",$0.39,"#4-ASSEMBLY, DRIVE PULLEY",4,xR6000 Standard Base (model 86) (Discontinued)
100464-001,"MAGNET, RPM PULLEY",$0.72,"#6-ASSEMBLY, DRIVE PULLEY",1,xR6000 Standard Base (model 86) (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#2-ASSEMBLY, ARM LINK, LH T",1,xR6000 Standard Base (model 86) (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#2-ASSEMBLY, ARM LINK, RH T",1,xR6000 Standard Base (model 86) (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#2-ASSEMBLY, ROCKER RIGHT",2,xR6000 Standard Base (model 86) (Discontinued)
900009-001,"RING, RETAINING, 25MM",$0.25,"#3-ASSEMBLY, ROCKER RIGHT",1,xR6000 Standard Base (model 86) (Discontinued)
102527-001,"SPACER, ARM PIVOT BEARING",$1.50,"#4-ASSEMBLY, ROCKER RIGHT",1,xR6000 Standard Base (model 86) (Discontinued)
102526-001,"WASHER, M8 X 30 X 2",$0.25,"#5-ASSEMBLY, ROCKER RIGHT",1,xR6000 Standard Base (model 86) (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,"#6-ASSEMBLY, ROCKER RIGHT",1,xR6000 Standard Base (model 86) (Discontinued)
102768-001,"SPACER, LOWER ROCKER",$1.75,"#9-ASSEMBLY, ROCKER RIGHT",2,xR6000 Standard Base (model 86) (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#2-ASSEMBLY, ROCKER LEFT THICK",2,xR6000 Standard Base (model 86) (Discontinued)
102526-001,"WASHER, M8 X 30 X 2",$0.25,"#3-ASSEMBLY, ROCKER LEFT THICK",1,xR6000 Standard Base (model 86) (Discontinued)
900009-001,"RING, RETAINING, 25MM",$0.25,"#4-ASSEMBLY, ROCKER LEFT THICK",1,xR6000 Standard Base (model 86) (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,"#5-ASSEMBLY, ROCKER LEFT THICK",1,xR6000 Standard Base (model 86) (Discontinued)
102527-001,"SPACER, ARM PIVOT BEARING",$1.50,"#6-ASSEMBLY, ROCKER LEFT THICK",1,xR6000 Standard Base (model 86) (Discontinued)
102768-001,"SPACER, LOWER ROCKER",$1.75,"#9-ASSEMBLY, ROCKER LEFT THICK",2,xR6000 Standard Base (model 86) (Discontinued)
102605-001,"PEDAL, SOFT TREAD",$13.00,"#2-ASSEMBLY, PEDAL LEVER, RIGHT",1,xR6000 Standard Base (model 86) (Discontinued)
102606-001,"INSERT, SOFT TREAD",$13.00,"#3-ASSEMBLY, PEDAL LEVER, RIGHT",1,xR6000 Standard Base (model 86) (Discontinued)
101298-001,"SCREW, M5 X 0.8 X 10.0L SHCS, BLACK ZINC, 12.9 STL, SPRING WASHER",$0.23,"#4-ASSEMBLY, PEDAL LEVER, RIGHT",5,xR6000 Standard Base (model 86) (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#5-ASSEMBLY, PEDAL LEVER, RIGHT",2,xR6000 Standard Base (model 86) (Discontinued)
103069-001,"LABEL, FOOT",$0.75,"#6-ASSEMBLY, PEDAL LEVER, RIGHT",1,xR6000 Standard Base (model 86) (Discontinued)
102605-001,"PEDAL, SOFT TREAD",$13.00,"#2-ASSEMBLY, PEDAL LEVER, LEFT",1,xR6000 Standard Base (model 86) (Discontinued)
102606-001,"INSERT, SOFT TREAD",$13.00,"#3-ASSEMBLY, PEDAL LEVER, LEFT",1,xR6000 Standard Base (model 86) (Discontinued)
101298-001,"SCREW, M5 X 0.8 X 10.0L SHCS, BLACK ZINC, 12.9 STL, SPRING WASHER",$0.23,"#4-ASSEMBLY, PEDAL LEVER, LEFT",5,xR6000 Standard Base (model 86) (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#5-ASSEMBLY, PEDAL LEVER, LEFT",2,xR6000 Standard Base (model 86) (Discontinued)
103069-001,"LABEL, FOOT",$0.75,"#6-ASSEMBLY, PEDAL LEVER, LEFT",1,xR6000 Standard Base (model 86) (Discontinued)
103220-001,"WELDMENT, FOOT REST",n/a,"#1-ASSEMBLY, FOOT REST",1,xR6000 Standard Base (model 86) (Discontinued)
102713-001,"GRIP, FOOT REST",$3.50,"#2-ASSEMBLY, FOOT REST",2,xR6000 Standard Base (model 86) (Discontinued)
101039-001,"DECAL, SMALL OCTANE",$1.50,"#2-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
100882-001,"DECAL, LARGE OCTANE",$2.00,"#3-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
900031-002,"NUT, HEX BLIND INSERT, M5 X 0.8",$0.43,"#4-ASSEMBLY, MAST",2,xR6000 Standard Base (model 86) (Discontinued)
101576-001,"RIVNUT, BRASS, M8 X 1.25",$0.50,"#6-ASSEMBLY, MAST",4,xR6000 Standard Base (model 86) (Discontinued)
100890-001,"CABLE ASSEMBLY, FEMALE SPADE - 5MM EYELET",$0.50,"#7-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
101013-001,"SCREW, M5 X 0.8 X 6, PAN HEAD, TYPE 1 CROSS RECESSED, CZ",$0.03,"#8-ASSEMBLY, MAST",2,xR6000 Standard Base (model 86) (Discontinued)
101014-001,"WASHER, M5, EXTERNAL TOOTH, STEEL, CZ",$0.07,"#9-ASSEMBLY, MAST",2,xR6000 Standard Base (model 86) (Discontinued)
103304-001,"CABLE, BUTTONS BASE BOX MAST",$9.50,"#10-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
101592-001,"COUPLER ASSEMBLY, 8 POSITION, IN-LINE",$4.00,"#11-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
102505-001,"CABLE ASSEMBLY, CSAFE",$4.50,"#12-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
103319-001,"CABLE ASSEMBLY, MAST, xR6000",$6.00,"#13-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
103308-001,"CABLE, HR EXTENSION",$2.75,"#14-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
100760-001,"TERMINAL, EYELET TO QUICK DISCONNECT",$0.20,"#15-ASSEMBLY, MAST",1,xR6000 Standard Base (model 86) (Discontinued)
102269-001,"CAP, REAR STABILIZER",$2.50,"#1-ASSEMBLY, END CAP",1,xR6000 Standard Base (model 86) (Discontinued)
100828-001,"DUAL LOCK, 20.6MM DIA - 250",$1.50,"#2-ASSEMBLY, END CAP",1,xR6000 Standard Base (model 86) (Discontinued)
100913-001,"SCREW, M3.5 X 1.3 X 10 TYPE B, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#3-ASSEMBLY, END CAP",1,xR6000 Standard Base (model 86) (Discontinued)
102267-001,"CAP, SHROUD, REAR",$2.50,"#1-ASSEMBLY, CAP, REAR SHROUD",1,xR6000 Standard Base (model 86) (Discontinued)
103079-001,"LABEL, XRIDE",$1.25,"#2-ASSEMBLY, CAP, REAR SHROUD",1,xR6000 Standard Base (model 86) (Discontinued)
102451-001,"DECAL, SEAT HEIGHT",$2.50,"#2-ASSEMBLY, SEAT SLIDE COVER",1,xR6000 Standard Base (model 86) (Discontinued)
103310-001,"SHROUD, ACCESS PANEL-FLARE",$11.00,"#1-ASSEMBLY, SHROUD ACCESS PANEL - FLARE",1,xR6000 Standard Base (model 86) (Discontinued)
104589-001,"LABEL, WARNING, ENG & DEU & FRC",$1.50,"#2-ASSEMBLY, SHROUD ACCESS PANEL - FLARE",1,xR6000 Standard Base (model 86) (Discontinued)
102261-001,"SHROUD, MID-SECTION",$9.50,"#1-ASSEMBLY, SHROUD, MID-SECTION",1,xR6000 Standard Base (model 86) (Discontinued)
103069-001,"LABEL, FOOT",$0.75,"#2-ASSEMBLY, SHROUD, MID-SECTION",1,xR6000 Standard Base (model 86) (Discontinued)
102253-001,"COVER, ARM LINK, LEFT",$9.00,"#1-ASSEMBLY, LEFT ARM LINK COVER",1,xR6000 Standard Base (model 86) (Discontinued)
102292-001,"BRACKET, SHROUD",$0.50,"#2-ASSEMBLY, LEFT ARM LINK COVER",1,xR6000 Standard Base (model 86) (Discontinued)
101013-001,"SCREW, M5 X 0.8 X 6, PAN HEAD, TYPE 1 CROSS RECESSED, CZ",$0.03,"#3-ASSEMBLY, LEFT ARM LINK COVER",1,xR6000 Standard Base (model 86) (Discontinued)
101592-001,"COUPLER ASSEMBLY, 8 POSITION, IN-LINE",$4.00,"#2-ASSEMBLY, RIGHT ARM LINK COVER",1,xR6000 Standard Base (model 86) (Discontinued)
101655-001,"CONNECTOR, COAXIAL CABLE FEED THRU, IN-L",$1.00,"#3-ASSEMBLY, RIGHT ARM LINK COVER",1,xR6000 Standard Base (model 86) (Discontinued)
101774-001,"NUT, THIN JAM, COAXIAL CONNECTOR",$9.00,"#4-ASSEMBLY, RIGHT ARM LINK COVER",1,xR6000 Standard Base (model 86) (Discontinued)
102292-001,"BRACKET, SHROUD",$0.50,"#5-ASSEMBLY, RIGHT ARM LINK COVER",1,xR6000 Standard Base (model 86) (Discontinued)
101013-001,"SCREW, M5 X 0.8 X 6, PAN HEAD, TYPE 1 CROSS RECESSED, CZ",$0.03,"#6-ASSEMBLY, RIGHT ARM LINK COVER",1,xR6000 Standard Base (model 86) (Discontinued)
102256-001,"SHROUD, FRONT, TOP",$11.00,"#1-ASSEMBLY, SHROUD FRONT TOP",1,xR6000 Standard Base (model 86) (Discontinued)
101041-001,"DECAL, MEDIUM OCTANE",$3.00,"#2-ASSEMBLY, SHROUD FRONT TOP",2,xR6000 Standard Base (model 86) (Discontinued)
101040-001,"DECAL, 65 DIA BUG",$1.50,"#3-ASSEMBLY, SHROUD FRONT TOP",1,xR6000 Standard Base (model 86) (Discontinued)
100429-001,"SCREW, M4.8 X 1.6 X 13 TYPE AB, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#5-ASSEMBLY, SHROUD FRONT TOP",1,xR6000 Standard Base (model 86) (Discontinued)
102292-001,"BRACKET, SHROUD",$0.50,"#2-ASSEMBLY, LEFT FRONT SHROUD - FLARE",2,xR6000 Standard Base (model 86) (Discontinued)
100429-001,"SCREW, M4.8 X 1.6 X 13 TYPE AB, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#3-ASSEMBLY, LEFT FRONT SHROUD - FLARE",2,xR6000 Standard Base (model 86) (Discontinued)
103312-001,"SHROUD, FRONT, RIGHT - FLARE",$19.00,"#1-ASSEMBLY, RIGHT FRONT SHROUD - FLARE",1,xR6000 Standard Base (model 86) (Discontinued)
102292-001,"BRACKET, SHROUD",$0.50,"#2-ASSEMBLY, RIGHT FRONT SHROUD - FLARE",2,xR6000 Standard Base (model 86) (Discontinued)
100429-001,"SCREW, M4.8 X 1.6 X 13 TYPE AB, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,"#3-ASSEMBLY, RIGHT FRONT SHROUD - FLARE",2,xR6000 Standard Base (model 86) (Discontinued)
102745-001,"ASSEMBLY, SEAT CARRIAGE",$127.00,"#1-ASSEMBLY, ADJUSTABLE SEAT",1,xR6000 Standard Base (model 86) (Discontinued)
103128-001,"ASSEMBLY, SEAT",$214.00,"#2-ASSEMBLY, ADJUSTABLE SEAT",1,xR6000 Standard Base (model 86) (Discontinued)
950038-008,"B18.2.4.1M, HEX NUT, STYLE 1, M8 X 1.25, BLACK ZINC, STL",$0.25,"#3-ASSEMBLY, ADJUSTABLE SEAT",2,xR6000 Standard Base (model 86) (Discontinued)
103140-001,"SCREW, M8 X 1.25 X 35L SHCS, STAINLESS",$1.00,"#4-ASSEMBLY, ADJUSTABLE SEAT",1,xR6000 Standard Base (model 86) (Discontinued)
103212-001,"WASHER, M8, 8.3 X 16.0 X 1.6, STAINLESS STEEL",$0.25,"#5-ASSEMBLY, ADJUSTABLE SEAT",2,xR6000 Standard Base (model 86) (Discontinued)
103214-001,"NUT, HEX, NYLON INSERT, M8 X 1.25, CZ",$0.25,"#6-ASSEMBLY, ADJUSTABLE SEAT",1,xR6000 Standard Base (model 86) (Discontinued)
103213-001,"WASHER, 8.5 X 30 X 2, STAINLESS STEEL",$0.50,"#7-ASSEMBLY, ADJUSTABLE SEAT",2,xR6000 Standard Base (model 86) (Discontinued)
103210-001,"SCREW, M8 X 1.25 X 20.0L SHCS, STAINLESS STEEL",$1.00,"#8-ASSEMBLY, ADJUSTABLE SEAT",2,xR6000 Standard Base (model 86) (Discontinued)
102100-001,"AXLE, SEAT PIVOT",$6.50,"#9-ASSEMBLY, ADJUSTABLE SEAT",1,xR6000 Standard Base (model 86) (Discontinued)
102215-001,GAS SPRING,$17.00,"#10-ASSEMBLY, ADJUSTABLE SEAT",1,xR6000 Standard Base (model 86) (Discontinued)
103252-001,"TREAD, REAR FOOT REST",$11.00,"#2-ASSEMBLY, REAR FOOT REST",1,xR6000 Standard Base (model 86) (Discontinued)
100596-001,"BEARING, 6204 BALL, 47 X 20 X 14",$5.03,"#3-ASSEMBLY, TENSIONER, INSULATED",2,xR6000 Standard Base (model 86) (Discontinued)
100712-001,"RING, EXT RETAINING, 19MM",$0.16,"#4-ASSEMBLY, TENSIONER, INSULATED",1,xR6000 Standard Base (model 86) (Discontinued)
100713-001,"RING, EXT RETAINING, 16MM",$0.13,"#5-ASSEMBLY, TENSIONER, INSULATED",1,xR6000 Standard Base (model 86) (Discontinued)
101593-001,"BATTERY, SEALED LEAD RECHARGABLE, 6V, CYCLON 0819-0012",$55.00,"#1-ASSEMBLY, BATTERY WITH PIN",1,xR6000 Standard Base (model 86) (Discontinued)
102780-001,"PIN, BATTERY LOCATOR",$0.50,"#2-ASSEMBLY, BATTERY WITH PIN",1,xR6000 Standard Base (model 86) (Discontinued)
950046-006,"NUT, HEX, NYLON INSERT, STL, M5",$0.25,"#3-ASSEMBLY, BATTERY WITH PIN",1,xR6000 Standard Base (model 86) (Discontinued)
100780-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, STAINLESS STEEL",$0.25,"#1-ASSEMBLY KIT, BASE HARDWARE, XR6000",2,xR6000 Standard Base (model 86) (Discontinued)
101277-001,"WASHER, WAVE, 26.2 X 33.9 X 0.4",$0.25,"#2-ASSEMBLY KIT, BASE HARDWARE, XR6000",2,xR6000 Standard Base (model 86) (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,"#3-ASSEMBLY KIT, BASE HARDWARE, XR6000",4,xR6000 Standard Base (model 86) (Discontinued)
101354-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, BZ, SPRING WSHR-FLAT WSHR",$0.25,"#4-ASSEMBLY KIT, BASE HARDWARE, XR6000",6,xR6000 Standard Base (model 86) (Discontinued)
"101577-001
REPLACED BY: 102996-001","SCREW, M8 X 1.25 X 20, SBHCS, STAINLESS STEEL",$0.50,"#5-ASSEMBLY KIT, BASE HARDWARE, XR6000",4,xR6000 Standard Base (model 86) (Discontinued)
102747-001,"CAP, LOWER PEDAL, xR6000",$1.00,"#6-ASSEMBLY KIT, BASE HARDWARE, XR6000",2,xR6000 Standard Base (model 86) (Discontinued)
105716-001,"CAP, UPPER LINK",$5.50,"#7-ASSEMBLY KIT, BASE HARDWARE, XR6000",2,xR6000 Standard Base (model 86) (Discontinued)
103210-001,"SCREW, M8 X 1.25 X 20.0L SHCS, STAINLESS STEEL",$1.00,"#8-ASSEMBLY KIT, BASE HARDWARE, XR6000",4,xR6000 Standard Base (model 86) (Discontinued)
103211-001,"SCREW, M8 X 1.25 X 25.0L SHCS, STAINLESS",$1.00,"#9-ASSEMBLY KIT, BASE HARDWARE, XR6000",4,xR6000 Standard Base (model 86) (Discontinued)
103212-001,"WASHER, M8, 8.3 X 16.0 X 1.6, STAINLESS STEEL",$0.25,"#10-ASSEMBLY KIT, BASE HARDWARE, XR6000",4,xR6000 Standard Base (model 86) (Discontinued)
103213-001,"WASHER, 8.5 X 30 X 2, STAINLESS STEEL",$0.50,"#11-ASSEMBLY KIT, BASE HARDWARE, XR6000",2,xR6000 Standard Base (model 86) (Discontinued)
103269-001,"BOLT, M10 X 1.5 X 20, CHAMFER HEX HEAD, GR 8.8, CZ",$0.75,"#12-ASSEMBLY KIT, BASE HARDWARE, XR6000",8,xR6000 Standard Base (model 86) (Discontinued)
105717-001,"SCREW, M8 X 1.25 X 30.0L SHCS, STAINLESS STEEL",$1.25,"#13-ASSEMBLY KIT, BASE HARDWARE, XR6000",2,xR6000 Standard Base (model 86) (Discontinued)
103799-001,"ASSEMBLY, FRAME AND COMPONENTS",n/a,,1,xR3 Base WW (Discontinued)
105813-001,"ASSEMBLY, PEDAL LEVER, LH",$97.00,,1,xR3 Base WW (Discontinued)
105814-001,"ASSEMBLY, PEDAL LEVER, RH",$97.00,,1,xR3 Base WW (Discontinued)
104084-001,"CAP, ARTICULATOR",$2.25,,2,xR3 Base WW (Discontinued)
104258-001,"CAP, PEDAL LEVER",$10.00,,2,xR3 Base WW (Discontinued)
103890-001,"COLLAR, LOCK, SET SCREW, 18mm",$5.50,,2,xR3 Base WW (Discontinued)
104162-001,"WELDMENT, ARTICULATOR CRANK",$20.00,,2,xR3 Base WW (Discontinued)
103860-001,"WASHER, WAVE, 14.5 X 20.0 X .30",$0.75,,2,xR3 Base WW (Discontinued)
"102622-001
REPLACED BY: 107836-001","SCREW, M6 X 1.0 X 18, SHCS, BZ",$1.00,,2,xR3 Base WW (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,,4,xR3 Base WW (Discontinued)
103700-001,"ASSEMBLY, ADJUSTABLE SEAT",$197.00,,1,xR3 Base WW (Discontinued)
104154-001,"ASSEMBLY, HR STATIONARY HANDLE",$42.00,,1,xR3 Base WW (Discontinued)
100754-001,"SCREW, M8x1.25x16 SHCS, STL, BZ",$0.75,,2,xR3 Base WW (Discontinued)
104697-001,"SCREW, M8 X 1.25 X 20.0L SHCS, CLEAR ZINC, 12.9 STL",$0.20,,4,xR3 Base WW (Discontinued)
102132-001,"WASHER, 8.5 X 30 X 2 CZ",$0.25,,4,xR3 Base WW (Discontinued)
104515-001,"RETAINER, HR CABLE",$0.75,,1,xR3 Base WW (Discontinued)
104419-001,"ASSEMBLY, UPPER MESH SEAT FRAME",$11.00,,1,xR3 Base WW (Discontinued)
104533-001,"BACKREST, MESH",$64.00,,1,xR3 Base WW (Discontinued)
104702-001,"ASSEMBLY, BACKREST CAP",$3.50,,1,xR3 Base WW (Discontinued)
100554-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,,24,xR3 Base WW (Discontinued)
104549-001,"PLUG, HOLE",$0.50,,0,xR3 Base WW (Discontinued)
103788-001,"ASSEMBLY, xR3 MAST",$34.00,,1,xR3 Base WW (Discontinued)
104367-001,"CAP, SHROUD",$0.50,,2,xR3 Base WW (Discontinued)
104366-001,"COVER, CRANK",$4.00,,2,xR3 Base WW (Discontinued)
104373-001,"COVER, MAST, LEFT",$3.00,,1,xR3 Base WW (Discontinued)
104374-001,"COVER, MAST, RIGHT",$3.25,,1,xR3 Base WW (Discontinued)
104536-001,"ASSEMBLY, SEAT LINKAGE SHROUD",$5.50,,1,xR3 Base WW (Discontinued)
104364-001,"SHROUD, FRONT, RIGHT",$10.00,,1,xR3 Base WW (Discontinued)
104363-001,"SHROUD, FRONT, LEFT",$8.00,,1,xR3 Base WW (Discontinued)
104706-001,"ASSEMBLY, SHROUD, REAR, RIGHT",$12.00,,1,xR3 Base WW (Discontinued)
104707-001,"ASSEMBLY, SHROUD, REAR, LEFT",$12.00,,1,xR3 Base WW (Discontinued)
100787-001,"SCREW, M5 X 0.8 X 18, PAN HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,,2,xR3 Base WW (Discontinued)
104987-001,"BRACKET, SPRING MOUNT",$2.50,,1,xR3 Base WW (Discontinued)
101889-001,"SCREW, M8 X 1.25 X 50 HHCS, 8.8 ST, CZ",$0.50,,1,xR3 Base WW (Discontinued)
101029-001,"WASHER, M8, 8.3 X 16.0 X 1.6, ST, BZ",$0.03,,1,xR3 Base WW (Discontinued)
104971-001,"NUT, BALL STUD",$2.00,,1,xR3 Base WW (Discontinued)
104988-001,"SCREW, M5 X 0.8 X 18L SHCS, BZ",$0.25,,1,xR3 Base WW (Discontinued)
104970-001,"PIN, SPRING MOUNT",$3.50,,1,xR3 Base WW (Discontinued)
101713-001,"RETAINING RING, 14MM",$0.25,,1,xR3 Base WW (Discontinued)
104965-001,"SPRING, EXTENSION, 31.8 X 165",$19.00,,1,xR3 Base WW (Discontinued)
104968-001,"ASSEMBLY, DAMPER",$21.00,,1,xR3 Base WW (Discontinued)
900004-001,"WASHER, WAVE, 19.3 X 26.0 X .35",$0.25,,2,xR3 Base WW (Discontinued)
104570-001,"ASSEMBLY KIT, BASE HARDWARE, xR3",$3.75,,1,xR3 Base WW (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#2-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
103885-001,"ASSEMBLY, DRIVE PULLEY",$37.00,"#3-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
900009-001,"RING, RETAINING, 25MM",$0.25,"#4-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
105808-001,"WLDMT, CRANK ARM, RH",$20.00,"#5-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
105807-001,"WLDMT, CRANK ARM, LH",$20.00,"#6-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
104765-001,"BRAKE, 274OD, 5 PERM MAGNETS, SS",$90.00,"#7-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
103803-001,"BELT, DRIVE, 8 RIB, 610J",$17.00,"#8-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
102219-001,"ROLLER, TRANSPORT",$2.75,"#9-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
900015-001,"LEVELER, 50MM DIAMETER",$1.35,"#10-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
102979-001,"ASSEMBLY, END CAP",$7.50,"#11-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
101300-001,"DUAL LOCK, 25 X 20 - 400",$0.25,"#12-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
103617-001,"BUSHING, FLANGED, 14 X 18 X 22",$0.75,"#13-ASSEMBLY, FRAME AND COMPONENTS",4,xR3 Base WW (Discontinued)
103815-001,"AXLE, SEAT PIVOT",$5.50,"#14-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
104067-001,"ASSEMBLY, ROCKER",$24.00,"#15-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
103802-001,"ASSEMBLY, BELT TENSIONER",$14.00,"#16-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
104077-001,"TREAD, PLATFORM STEP",$9.50,"#17-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
101595-001,"GROMMET, 44 X 24",$0.50,"#18-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
104220-001,"BUMPER, SEAT HEIGHT",$5.00,"#19-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
104463-001,"PLATE, SECTOR",$4.50,"#20-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
104464-001,"STOP, BUMPER",$0.50,"#21-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
101029-001,"WASHER, M8, 8.3 X 16.0 X 1.6, ST, BZ",$0.03,"#22-ASSEMBLY, FRAME AND COMPONENTS",4,xR3 Base WW (Discontinued)
102403-001,"SCREW, M8 X 1.25 X 55 SHCS, 12.9 STL,BZ",$0.75,"#23-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
103393-001,"NUT, HEX, NYLON INSERT, M8 X 1.25, CZ CLASS 10",$0.46,"#24-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
100554-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,"#25-ASSEMBLY, FRAME AND COMPONENTS",5,xR3 Base WW (Discontinued)
100754-001,"SCREW, M8x1.25x16 SHCS, STL, BZ",$0.75,"#26-ASSEMBLY, FRAME AND COMPONENTS",3,xR3 Base WW (Discontinued)
900004-001,"WASHER, WAVE, 19.3 X 26.0 X .35",$0.25,"#27-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
